id,name,group,section,provisional,country,url,image,pdf
153,DALMATINER,"Laufhunde, Schweisshunde und verwandte Rassen",Verwandte Rassen,,KROATIEN,https://www.fci.be/de/nomenclature/DALMATINER-153.html,https://www.fci.be/Nomenclature/Illustrations/153g06.jpg,https://www.fci.be/Nomenclature/Standards/153g06-de.pdf
154,SAVETALBRACKE - POSAVATZ-BRACKE,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,KROATIEN,https://www.fci.be/de/nomenclature/SAVETALBRACKE-POSAVATZ-BRACKE-154.html,https://www.fci.be/Nomenclature/Illustrations/154g06.jpg,https://www.fci.be/Nomenclature/Standards/154g06-de.pdf
155,STICHELHAARIGER BOSNISCHER LAUFHUND- GENANNT BARAK,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,BOSNIEN UND HERZEGOWINA,https://www.fci.be/de/nomenclature/STICHELHAARIGER-BOSNISCHER-LAUFHUND-GENANNT-BARAK-155.html,https://www.fci.be/Nomenclature/Illustrations/155g06.jpg,https://www.fci.be/Nomenclature/Standards/155g06-de.pdf
156,LANGHAARIGER SCHOTTISCHER SCHAFERHUND,Hütehunde und Treibhunde,Schäferhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/LANGHAARIGER-SCHOTTISCHER-SCHAFERHUND-156.html,https://www.fci.be/Nomenclature/Illustrations/156g01.jpg,https://www.fci.be/Nomenclature/Standards/156g01-de.pdf
157,BULLMASTIFF,Pinscher und Schnauzer,Molossoide,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/BULLMASTIFF-157.html,,https://www.fci.be/Nomenclature/Standards/157g02-de.pdf
158,GREYHOUND,Windhunde,Kurzhaarige Windhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/GREYHOUND-158.html,https://www.fci.be/Nomenclature/Illustrations/158g10.jpg,https://www.fci.be/Nomenclature/Standards/158g10-de.pdf
159,ENGLISH FOXHOUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/ENGLISH-FOXHOUND-159.html,https://www.fci.be/Nomenclature/Illustrations/159g06.jpg,https://www.fci.be/Nomenclature/Standards/159g06-de.pdf
160,IRISCHER WOLFSHUND,Windhunde,Rauhhaarige Windhunde,,IRLAND,https://www.fci.be/de/nomenclature/IRISCHER-WOLFSHUND-160.html,,https://www.fci.be/Nomenclature/Standards/160g10-de.pdf
161,BEAGLE,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/BEAGLE-161.html,https://www.fci.be/Nomenclature/Illustrations/161g06.jpg,https://www.fci.be/Nomenclature/Standards/161g06-de.pdf
162,WHIPPET,Windhunde,Kurzhaarige Windhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/WHIPPET-162.html,https://www.fci.be/Nomenclature/Illustrations/162g10.jpg,https://www.fci.be/Nomenclature/Standards/162g10-de.pdf
163,BASSET HOUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/BASSET-HOUND-163.html,https://www.fci.be/Nomenclature/Illustrations/163g06.jpg,https://www.fci.be/Nomenclature/Standards/163g06-de.pdf
164,SCHOTTISCHER HIRSCHHUND,Windhunde,Rauhhaarige Windhunde,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/SCHOTTISCHER-HIRSCHHUND-164.html,https://www.fci.be/Nomenclature/Illustrations/164g10.jpg,https://www.fci.be/Nomenclature/Standards/164g10-de.pdf
165,ITALIENISCHER SPINONE,Vorstehhunde,Kontinentale Vorstehhunde,,ITALIEN,https://www.fci.be/de/nomenclature/ITALIENISCHER-SPINONE-165.html,,https://www.fci.be/Nomenclature/Standards/165g07-de.pdf
166,DEUTSCHER SCHAEFERHUND,Hütehunde und Treibhunde,Schäferhunde,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/DEUTSCHER-SCHAEFERHUND-166.html,https://www.fci.be/Nomenclature/Illustrations/166g01-1.jpg,https://www.fci.be/Nomenclature/Standards/166g01-de.pdf
167,AMERIKANISCHER COCKER SPANIEL,Apportierhunde,Stöberhunde,,VEREINIGTE STAATEN VON AMERIKA,https://www.fci.be/de/nomenclature/AMERIKANISCHER-COCKER-SPANIEL-167.html,,https://www.fci.be/Nomenclature/Standards/167g08-de.pdf
168,DANDIE DINMONT TERRIER,Terrier,Niederläufige Terrier,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/DANDIE-DINMONT-TERRIER-168.html,https://www.fci.be/Nomenclature/Illustrations/168g03.jpg,https://www.fci.be/Nomenclature/Standards/168g03-de.pdf
169,FOX TERRIER (DRAHTHAAR),Terrier,Hochläufige Terrier,,GROßBRITANNIEN,https://www.fci.be/de/nomenclature/FOX-TERRIER-DRAHTHAAR-169.html,https://www.fci.be/Nomenclature/Illustrations/169g03.jpg,https://www.fci.be/Nomenclature/Standards/169g03-de.pdf
170,CASTRO-LABOREIRO-HUND,Pinscher und Schnauzer,Molossoide,,PORTUGAL,https://www.fci.be/de/nomenclature/CASTRO-LABOREIRO-HUND-170.html,https://www.fci.be/Nomenclature/Illustrations/170g02.jpg,https://www.fci.be/Nomenclature/Standards/170g02-de.pdf
171,ARDENNEN-TREIBHUND,Hütehunde und Treibhunde,Treibhunde (ausgenommen Schweizer Sennenhunde),,BELGIEN,https://www.fci.be/de/nomenclature/ARDENNEN-TREIBHUND-171.html,,https://www.fci.be/Nomenclature/Standards/171g01-de.pdf
172,PUDEL,Gesellschafts,Pudel,,FRANKREICH,https://www.fci.be/de/nomenclature/PUDEL-172.html,https://www.fci.be/Nomenclature/Illustrations/172g09.jpg,https://www.fci.be/Nomenclature/Standards/172g09-de.pdf
173,SERRA-DA-ESTRELA-BERGHUND,Pinscher und Schnauzer,Molossoide,,PORTUGAL,https://www.fci.be/de/nomenclature/SERRA-DA-ESTRELA-BERGHUND-173.html,https://www.fci.be/Nomenclature/Illustrations/173g02.jpg,https://www.fci.be/Nomenclature/Standards/173g02-de.pdf
175,FRANZÖSICHER SPANIEL,Vorstehhunde,Kontinentale Vorstehhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/FRANZOSICHER-SPANIEL-175.html,https://www.fci.be/Nomenclature/Illustrations/175g07.jpg,https://www.fci.be/Nomenclature/Standards/175g07-de.pdf
176,PICARDIE-SCHÄFERHUND,Hütehunde und Treibhunde,Schäferhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/PICARDIE-SCHAFERHUND-176.html,https://www.fci.be/Nomenclature/Illustrations/176g01.jpg,https://www.fci.be/Nomenclature/Standards/176g01-de.pdf
177,ARIEGE-VORSTEHHUND,Vorstehhunde,Kontinentale Vorstehhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/ARIEGE-VORSTEHHUND-177.html,https://www.fci.be/Nomenclature/Illustrations/177g07-1.jpg,
179,BOURBONNAISER VORSTEHHUND,Vorstehhunde,Kontinentale Vorstehhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/BOURBONNAISER-VORSTEHHUND-179.html,https://www.fci.be/Nomenclature/Illustrations/179g07.jpg,https://www.fci.be/Nomenclature/Standards/179g07-de.pdf
180,BRAQUE D'AUVERGNE,Vorstehhunde,Kontinentale Vorstehhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/BRAQUE-D-AUVERGNE-180.html,https://www.fci.be/Nomenclature/Illustrations/180g07.jpg,https://www.fci.be/Nomenclature/Standards/180g07-de.pdf
181,RIESENSCHNAUZER,Pinscher und Schnauzer,Pinscher und Schnauzer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/RIESENSCHNAUZER-181.html,https://www.fci.be/Nomenclature/Illustrations/181g02.jpg,https://www.fci.be/Nomenclature/Standards/181g02-de.pdf
182,SCHNAUZER,Pinscher und Schnauzer,Pinscher und Schnauzer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/SCHNAUZER-182.html,https://www.fci.be/Nomenclature/Illustrations/182g02.jpg,https://www.fci.be/Nomenclature/Standards/182g02-de.pdf
183,ZWERGSCHNAUZER,Pinscher und Schnauzer,Pinscher und Schnauzer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/ZWERGSCHNAUZER-183.html,https://www.fci.be/Nomenclature/Illustrations/183g02.jpg,https://www.fci.be/Nomenclature/Standards/183g02-de.pdf
184,DEUTSCHER PINSCHER,Pinscher und Schnauzer,Pinscher und Schnauzer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/DEUTSCHER-PINSCHER-184.html,https://www.fci.be/Nomenclature/Illustrations/184g02.jpg,https://www.fci.be/Nomenclature/Standards/184g02-de.pdf
185,ZWERGPINSCHER,Pinscher und Schnauzer,Pinscher und Schnauzer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/ZWERGPINSCHER-185.html,https://www.fci.be/Nomenclature/Illustrations/185g02.jpg,https://www.fci.be/Nomenclature/Standards/185g02-de.pdf
186,AFFENPINSCHER,Pinscher und Schnauzer,Pinscher und Schnauzer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/AFFENPINSCHER-186.html,https://www.fci.be/Nomenclature/Illustrations/186g02.jpg,https://www.fci.be/Nomenclature/Standards/186g02-de.pdf
187,PORTUGIESISCHER VORSTEHHUND,Vorstehhunde,Kontinentale Vorstehhunde,,PORTUGAL,https://www.fci.be/de/nomenclature/PORTUGIESISCHER-VORSTEHHUND-187.html,https://www.fci.be/Nomenclature/Illustrations/187g07.jpg,https://www.fci.be/Nomenclature/Standards/187g07-de.pdf
188,SLOUGHI,Windhunde,Kurzhaarige Windhunde,,MAROKKO,https://www.fci.be/de/nomenclature/SLOUGHI-188.html,,https://www.fci.be/Nomenclature/Standards/188g10-de.pdf
189,FINNISCHER LAPPHUND,Spitze und Hunde vom Urtyp,Nordische Wach- und Hütehunde,,FINNLAND,https://www.fci.be/de/nomenclature/FINNISCHER-LAPPHUND-189.html,https://www.fci.be/Nomenclature/Illustrations/189g05-1.jpg,https://www.fci.be/Nomenclature/Standards/189g05-de.pdf
190,HOVAWART,Pinscher und Schnauzer,Molossoide,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/HOVAWART-190.html,,https://www.fci.be/Nomenclature/Standards/190g02-de.pdf
191,FLANDRISCHER TREIBHUND,Hütehunde und Treibhunde,Treibhunde (ausgenommen Schweizer Sennenhunde),,"BELGIEN, FRANKREICH",https://www.fci.be/de/nomenclature/FLANDRISCHER-TREIBHUND-191.html,,https://www.fci.be/Nomenclature/Standards/191g01-de.pdf
192,KROMFOHRLÄNDER,Gesellschafts,Kromfohrländer,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/KROMFOHRLANDER-192.html,https://www.fci.be/Nomenclature/Illustrations/192g09.jpg,https://www.fci.be/Nomenclature/Standards/192g09-de.pdf
193,BARSOI - RUSSISCHER JAGDWINDHUND,Windhunde,Langhaarige oder befederte Windhunde,,RUSSISCHE FÖDERATION,https://www.fci.be/de/nomenclature/BARSOI-RUSSISCHER-JAGDWINDHUND-193.html,https://www.fci.be/Nomenclature/Illustrations/193g10.jpg,https://www.fci.be/Nomenclature/Standards/193g10-de.pdf
194,BERGAMASKER HIRTENHUND,Hütehunde und Treibhunde,Schäferhunde,,ITALIEN,https://www.fci.be/de/nomenclature/BERGAMASKER-HIRTENHUND-194.html,https://www.fci.be/Nomenclature/Illustrations/194g01-1.jpg,https://www.fci.be/Nomenclature/Standards/194g01-de.pdf
195,ITALIENISCHER VOLPINO,Spitze und Hunde vom Urtyp,Europäische Spitze,,ITALIEN,https://www.fci.be/de/nomenclature/ITALIENISCHER-VOLPINO-195.html,,
196,BOLOGNESER,Gesellschafts,Bichons und verwandte Rassen,,ITALIEN,https://www.fci.be/de/nomenclature/BOLOGNESER-196.html,,https://www.fci.be/Nomenclature/Standards/196g09-de.pdf
197,MASTINO NAPOLETANO,Pinscher und Schnauzer,Molossoide,,ITALIEN,https://www.fci.be/de/nomenclature/MASTINO-NAPOLETANO-197.html,,https://www.fci.be/Nomenclature/Standards/197g02-de.pdf
198,DRAHTHAARIGER ITALIENISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,ITALIEN,https://www.fci.be/de/nomenclature/DRAHTHAARIGER-ITALIENISCHER-LAUFHUND-198.html,,https://www.fci.be/Nomenclature/Standards/198g06-de.pdf
199,CIRNECO DELL'ETNA,Spitze und Hunde vom Urtyp,Urtyp - Hunde zur jagdlichen Verwendung,,ITALIEN,https://www.fci.be/de/nomenclature/CIRNECO-DELL-ETNA-199.html,https://www.fci.be/Nomenclature/Illustrations/199g05-1.jpg,https://www.fci.be/Nomenclature/Standards/199g05-de.pdf
200,ITALIENISCHES WINDSPIEL,Windhunde,Kurzhaarige Windhunde,,ITALIEN,https://www.fci.be/de/nomenclature/ITALIENISCHES-WINDSPIEL-200.html,,https://www.fci.be/Nomenclature/Standards/200g10-de.pdf
201,MAREMMEN-ABRUZZEN-SCHÄFERHUND,Hütehunde und Treibhunde,Schäferhunde,,ITALIEN,https://www.fci.be/de/nomenclature/MAREMMEN-ABRUZZEN-SCHAFERHUND-201.html,https://www.fci.be/Nomenclature/Illustrations/201g01.jpg,https://www.fci.be/Nomenclature/Standards/201g01-de.pdf
202,ITALIENISCHER VORSTEHHUND,Vorstehhunde,Kontinentale Vorstehhunde,,ITALIEN,https://www.fci.be/de/nomenclature/ITALIENISCHER-VORSTEHHUND-202.html,https://www.fci.be/Nomenclature/Illustrations/202g07.jpg,https://www.fci.be/Nomenclature/Standards/202g07-de.pdf
203,DUNKERBRACKE - NORWEGISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,NORWEGEN,https://www.fci.be/de/nomenclature/DUNKERBRACKE-NORWEGISCHER-LAUFHUND-203.html,https://www.fci.be/Nomenclature/Illustrations/203g06.jpg,https://www.fci.be/Nomenclature/Standards/203g06-de.pdf
204,SPANISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,SPANIEN,https://www.fci.be/de/nomenclature/SPANISCHER-LAUFHUND-204.html,,https://www.fci.be/Nomenclature/Standards/204g06-de.pdf
205,CHOW CHOW,Spitze und Hunde vom Urtyp,Asiatische Spitze und verwandte Rassen,,CHINA,https://www.fci.be/de/nomenclature/CHOW-CHOW-205.html,https://www.fci.be/Nomenclature/Illustrations/205g05.jpg,https://www.fci.be/Nomenclature/Standards/205g05-de.pdf
206,JAPAN-CHIN,Gesellschafts,Japanische Spaniel und Pekingesen,,JAPAN,https://www.fci.be/de/nomenclature/JAPAN-CHIN-206.html,https://www.fci.be/Nomenclature/Illustrations/206g09.jpg,https://www.fci.be/Nomenclature/Standards/206g09-de.pdf
207,PEKINGESE,Gesellschafts,Japanische Spaniel und Pekingesen,,CHINA,https://www.fci.be/de/nomenclature/PEKINGESE-207.html,https://www.fci.be/Nomenclature/Illustrations/207g09.jpg,https://www.fci.be/Nomenclature/Standards/207g09-de.pdf
208,SHIH TZU,Gesellschafts,Tibetanische Hunderassen,,Tibet (China),https://www.fci.be/de/nomenclature/SHIH-TZU-208.html,https://www.fci.be/Nomenclature/Illustrations/208g09.jpg,https://www.fci.be/Nomenclature/Standards/208g09-de.pdf
209,TIBET-TERRIER,Gesellschafts,Tibetanische Hunderassen,,Tibet (China),https://www.fci.be/de/nomenclature/TIBET-TERRIER-209.html,https://www.fci.be/Nomenclature/Illustrations/209g09.jpg,https://www.fci.be/Nomenclature/Standards/209g09-de.pdf
211,KANADISCHER ESKIMOHUND,Spitze und Hunde vom Urtyp,Nordische Schlittenhunde,,KANADA,https://www.fci.be/de/nomenclature/KANADISCHER-ESKIMOHUND-211.html,https://www.fci.be/Nomenclature/Illustrations/211g05.jpg,https://www.fci.be/Nomenclature/Standards/211g05-de.pdf
212,SAMOJEDE,Spitze und Hunde vom Urtyp,Nordische Schlittenhunde,,"NORDRUSSLAND, SIBERIEN",https://www.fci.be/de/nomenclature/SAMOJEDE-212.html,https://www.fci.be/Nomenclature/Illustrations/212g05.jpg,https://www.fci.be/Nomenclature/Standards/212g05-de.pdf
213,HANNOVERSCHER SCHWEISSHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Schweisshunde,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/HANNOVERSCHER-SCHWEISSHUND-213.html,https://www.fci.be/Nomenclature/Illustrations/213g06-1.jpg,https://www.fci.be/Nomenclature/Standards/213g06-de.pdf
214,GRIECHISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,GRIECHENLAND,https://www.fci.be/de/nomenclature/GRIECHISCHER-LAUFHUND-214.html,,https://www.fci.be/Nomenclature/Standards/214g06-de.pdf
215,BICHON FRISE,Gesellschafts,Bichons und verwandte Rassen,,"BELGIEN, FRANKREICH",https://www.fci.be/de/nomenclature/BICHON-FRISE-215.html,https://www.fci.be/Nomenclature/Illustrations/215g09-1.jpg,https://www.fci.be/Nomenclature/Standards/215g09-de.pdf
216,PUDELPOINTER,Vorstehhunde,Kontinentale Vorstehhunde,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/PUDELPOINTER-216.html,,https://www.fci.be/Nomenclature/Standards/216g07-de.pdf
217,BAYERISCHER GEBIRGSSCHWEISSHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Schweisshunde,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/BAYERISCHER-GEBIRGSSCHWEISSHUND-217.html,https://www.fci.be/Nomenclature/Illustrations/217g06-1.jpg,https://www.fci.be/Nomenclature/Standards/217g06-de.pdf
218,CHIHUAHUA,Gesellschafts,Chihuahueno,,MEXIKO,https://www.fci.be/de/nomenclature/CHIHUAHUA-218.html,https://www.fci.be/Nomenclature/Illustrations/218g09-1.jpg,https://www.fci.be/Nomenclature/Standards/218g09-de.pdf
219,FRANZÖSISCHER DREIFARBIGER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/FRANZOSISCHER-DREIFARBIGER-LAUFHUND-219.html,https://www.fci.be/Nomenclature/Illustrations/219g06.jpg,https://www.fci.be/Nomenclature/Standards/219g06-de.pdf
220,FRANZÖSISCHER WEISS-SCHWARZER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,FRANKREICH,https://www.fci.be/de/nomenclature/FRANZOSISCHER-WEISS-SCHWARZER-LAUFHUND-220.html,https://www.fci.be/Nomenclature/Illustrations/220g06.jpg,https://www.fci.be/Nomenclature/Standards/220g06-de.pdf
221,FRIESISCHER WASSERHUND,Apportierhunde,Wasserhunde,,NIEDERLANDE,https://www.fci.be/de/nomenclature/FRIESISCHER-WASSERHUND-221.html,https://www.fci.be/Nomenclature/Illustrations/221g08-1.jpg,
222,FRIESISCHER VORSTEHHUND,Vorstehhunde,Kontinentale Vorstehhunde,,NIEDERLANDE,https://www.fci.be/de/nomenclature/FRIESISCHER-VORSTEHHUND-222.html,https://www.fci.be/Nomenclature/Illustrations/222g07-1.jpg,https://www.fci.be/Nomenclature/Standards/222g07-de.pdf
223,HOLLÄNDISCHER SCHÄFERHUND,Hütehunde und Treibhunde,Schäferhunde,,NIEDERLANDE,https://www.fci.be/de/nomenclature/HOLLANDISCHER-SCHAFERHUND-223.html,https://www.fci.be/Nomenclature/Illustrations/223g01-1.jpg,https://www.fci.be/Nomenclature/Standards/223g01-de.pdf
224,DRENT'SCHER HÜHNERHUND,Vorstehhunde,Kontinentale Vorstehhunde,,NIEDERLANDE,https://www.fci.be/de/nomenclature/DRENT-SCHER-HUHNERHUND-224.html,https://www.fci.be/Nomenclature/Illustrations/224g07-1.jpg,https://www.fci.be/Nomenclature/Standards/224g07-de.pdf
225,FILA BRASILEIRO,Pinscher und Schnauzer,Molossoide,,BRASILIEN,https://www.fci.be/de/nomenclature/FILA-BRASILEIRO-225.html,https://www.fci.be/Nomenclature/Illustrations/225g02.jpg,https://www.fci.be/Nomenclature/Standards/225g02-de.pdf
226,LANDSEER (EUROPÄISCH-KONTINENTALER TYP),Pinscher und Schnauzer,Molossoide,,"DEUTSCHLAND, SCHWEIZ",https://www.fci.be/de/nomenclature/LANDSEER-EUROPAISCH-KONTINENTALER-TYP-226.html,,https://www.fci.be/Nomenclature/Standards/226g02-de.pdf
227,LHASA APSO,Gesellschafts,Tibetanische Hunderassen,,Tibet (China),https://www.fci.be/de/nomenclature/LHASA-APSO-227.html,https://www.fci.be/Nomenclature/Illustrations/227g09.jpg,https://www.fci.be/Nomenclature/Standards/227g09-de.pdf
228,AFGHANISCHER WINDHUND,Windhunde,Langhaarige oder befederte Windhunde,,AFGHANISTAN,https://www.fci.be/de/nomenclature/AFGHANISCHER-WINDHUND-228.html,https://www.fci.be/Nomenclature/Illustrations/228g10.jpg,https://www.fci.be/Nomenclature/Standards/228g10-de.pdf
229,DREIFARBIGER SERBISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,SERBIEN,https://www.fci.be/de/nomenclature/DREIFARBIGER-SERBISCHER-LAUFHUND-229.html,https://www.fci.be/Nomenclature/Illustrations/229g06.jpg,https://www.fci.be/Nomenclature/Standards/229g06-de.pdf
230,DO KHYI,Pinscher und Schnauzer,Molossoide,,Tibet (China),https://www.fci.be/de/nomenclature/DO-KHYI-230.html,,https://www.fci.be/Nomenclature/Standards/230g02-de.pdf
231,TIBET-SPANIEL,Gesellschafts,Tibetanische Hunderassen,,Tibet (China),https://www.fci.be/de/nomenclature/TIBET-SPANIEL-231.html,https://www.fci.be/Nomenclature/Illustrations/231g09.jpg,https://www.fci.be/Nomenclature/Standards/231g09-de.pdf
232,DEUTSCH STICHELHAAR,Vorstehhunde,Kontinentale Vorstehhunde,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/DEUTSCH-STICHELHAAR-232.html,https://www.fci.be/Nomenclature/Illustrations/232g07.jpg,https://www.fci.be/Nomenclature/Standards/232g07-de.pdf
233,LÖWCHEN,Gesellschafts,Bichons und verwandte Rassen,,FRANKREICH,https://www.fci.be/de/nomenclature/LOWCHEN-233.html,https://www.fci.be/Nomenclature/Illustrations/233g09.jpg,https://www.fci.be/Nomenclature/Standards/233g09-de.pdf
234,MEXIKANISCHER NACKTHUND,Spitze und Hunde vom Urtyp,Urtyp,,MEXIKO,https://www.fci.be/de/nomenclature/MEXIKANISCHER-NACKTHUND-234.html,https://www.fci.be/Nomenclature/Illustrations/234g05-1.jpg,https://www.fci.be/Nomenclature/Standards/234g05-de.pdf
235,DEUTSCHE DOGGE,Pinscher und Schnauzer,Molossoide,,DEUTSCHLAND,https://www.fci.be/de/nomenclature/DEUTSCHE-DOGGE-235.html,https://www.fci.be/Nomenclature/Illustrations/235g02.jpg,https://www.fci.be/Nomenclature/Standards/235g02-de.pdf
236,AUSTRALIAN SILKY TERRIER,Terrier,Zwerg-Terriers,,AUSTRALIEN,https://www.fci.be/de/nomenclature/AUSTRALIAN-SILKY-TERRIER-236.html,https://www.fci.be/Nomenclature/Illustrations/236g03.jpg,https://www.fci.be/Nomenclature/Standards/236g03-de.pdf
237,NORWEGISCHER BUHUND,Spitze und Hunde vom Urtyp,Nordische Wach- und Hütehunde,,NORWEGEN,https://www.fci.be/de/nomenclature/NORWEGISCHER-BUHUND-237.html,https://www.fci.be/Nomenclature/Illustrations/237g05.jpg,https://www.fci.be/Nomenclature/Standards/237g05-de.pdf
238,MUDI,Hütehunde und Treibhunde,Schäferhunde,,UNGARN,https://www.fci.be/de/nomenclature/MUDI-238.html,https://www.fci.be/Nomenclature/Illustrations/238g01.jpg,
239,DRAHTHAARIGER UNGARISCHER VORSTEHHUND,Vorstehhunde,Kontinentale Vorstehhunde,,UNGARN,https://www.fci.be/de/nomenclature/DRAHTHAARIGER-UNGARISCHER-VORSTEHHUND-239.html,https://www.fci.be/Nomenclature/Illustrations/239g07.jpg,https://www.fci.be/Nomenclature/Standards/239g07-de.pdf
240,UNGARISCHER WINDHUND,Windhunde,Kurzhaarige Windhunde,,UNGARN,https://www.fci.be/de/nomenclature/UNGARISCHER-WINDHUND-240.html,https://www.fci.be/Nomenclature/Illustrations/240g10.jpg,https://www.fci.be/Nomenclature/Standards/240g10-de.pdf
241,UNGARISCHE BRACKE - TRANSYLVANISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,UNGARN,https://www.fci.be/de/nomenclature/UNGARISCHE-BRACKE-TRANSYLVANISCHER-LAUFHUND-241.html,https://www.fci.be/Nomenclature/Illustrations/241g06.jpg,https://www.fci.be/Nomenclature/Standards/241g06-de.pdf
242,NORWEGISCHER ELCHHUND GRAU,Spitze und Hunde vom Urtyp,Nordische Jagdhunde,,NORWEGEN,https://www.fci.be/de/nomenclature/NORWEGISCHER-ELCHHUND-GRAU-242.html,https://www.fci.be/Nomenclature/Illustrations/242g05.jpg,https://www.fci.be/Nomenclature/Standards/242g05-de.pdf
243,ALASKAN MALAMUTE,Spitze und Hunde vom Urtyp,Nordische Schlittenhunde,,VEREINIGTE STAATEN VON AMERIKA,https://www.fci.be/de/nomenclature/ALASKAN-MALAMUTE-243.html,https://www.fci.be/Nomenclature/Illustrations/243g05.JPG,https://www.fci.be/Nomenclature/Standards/243g05-de.pdf
244,SLOWAKISCHER LAUFHUND,"Laufhunde, Schweisshunde und verwandte Rassen",Laufhunde,,SLOWAKEI,https://www.fci.be/de/nomenclature/SLOWAKISCHER-LAUFHUND-244.html,,https://www.fci.be/Nomenclature/Standards/244g06-de.pdf
245,BÖHMISCH RAUHBART,Vorstehhunde,Kontinentale Vorstehhunde,,TSCHECHISCHE REPUBLIK,https://www.fci.be/de/nomenclature/BOHMISCH-RAUHBART-245.html,,https://www.fci.be/Nomenclature/Standards/245g07-de.pdf
246,TSCHECHISCHER TERRIER,Terrier,Niederläufige Terrier,,TSCHECHISCHE REPUBLIK,https://www.fci.be/de/nomenclature/TSCHECHISCHER-TERRIER-246.html,https://www.fci.be/Nomenclature/Illustrations/246g03.jpg,https://www.fci.be/Nomenclature/Standards/246g03-de.pdf
247,ATLAS-BERGHUND (AÏDI),Pinscher und Schnauzer,Molossoide,,MAROKKO,https://www.fci.be/de/nomenclature/ATLAS-BERGHUND-AIDI-247.html,,https://www.fci.be/Nomenclature/Standards/247g02-de.pdf
248,PHARAONENHUND,Spitze und Hunde vom Urtyp,Urtyp,,MALTA,https://www.fci.be/de/nomenclature/PHARAONENHUND-248.html,,https://www.fci.be/Nomenclature/Standards/248g05-de.pdf
249,MALLORCA-DOGGE,Pinscher und Schnauzer,Molossoide,,SPANIEN,https://www.fci.be/de/nomenclature/MALLORCA-DOGGE-249.html,,https://www.fci.be/Nomenclature/Standards/249g02-de.pdf
250,HAVANESER,Gesellschafts,Bichons und verwandte Rassen,,KUBA,https://www.fci.be/de/nomenclature/HAVANESER-250.html,,https://www.fci.be/Nomenclature/Standards/250g09-de.pdf
251,POLNISCHER NIEDERUNGSHÜTEHUND,Hütehunde und Treibhunde,Schäferhunde,,POLEN,https://www.fci.be/de/nomenclature/POLNISCHER-NIEDERUNGSHUTEHUND-251.html,https://www.fci.be/Nomenclature/Illustrations/251g01.jpg,https://www.fci.be/Nomenclature/Standards/251g01-de.pdf
252,TATRA-SCHÄFERHUND,Hütehunde und Treibhunde,Schäferhunde,,POLEN,https://www.fci.be/de/nomenclature/TATRA-SCHAFERHUND-252.html,https://www.fci.be/Nomenclature/Illustrations/252g01.jpg,https://www.fci.be/Nomenclature/Standards/252g01-de.pdf
253,MOPS,Gesellschafts,Kleine doggenartige Hunde,,CHINA,https://www.fci.be/de/nomenclature/MOPS-253.html,https://www.fci.be/Nomenclature/Illustrations/253g09.jpg,
