id,name,group,section,provisional,country,url,image,pdf
1,Англійський Пойнтер,Лягаві Собаки,Британські та Ірландські Пойнтери і Сетери,,Great Britain,https://uku.com.ua/plem_work/breed_fci/07.html,,
2,Англійський Сетер,Лягаві Собаки,Британські та Ірландські Пойнтери і Сетери,,Great Britain,https://uku.com.ua/plem_work/breed_fci/07.html,,
3,Кері Блу Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Ireland,https://uku.com.ua/plem_work/breed_fci/03.html,,
4,Керн Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
5,Англійський Кокер Спанієль,Ретривери - Спанієлі - Водяні Собаки,Спанієлі,,Great Britain,https://uku.com.ua/plem_work/breed_fci/08.html,,
6,Шотландський Сетер,Лягаві Собаки,Британські та Ірландські Пойнтери і Сетери,,Great Britain,https://uku.com.ua/plem_work/breed_fci/07.html,,
7,Ердельтер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
8,Австралійський Тер’єр,Тер’єри,Тер’єри малого розміру,,Australia,https://uku.com.ua/plem_work/breed_fci/03.html,,
9,Бедлінгтон Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
10,Бордер Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
11,Бультер’єр,Тер’єри,Тер’єри типу Буль,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
12,Фокстер’єр гладкошерстий,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
13,Англійський Той Тер’єр,Тер’єри,Той Тер’єри,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
14,Шведський Валхунд (Вестгоцький Шпіц),Шпіци та собаки примітивного типу,Північні Сторожові та Пастуші Собаки,,Sweden,https://uku.com.ua/plem_work/breed_fci/05.html,,
15,Бельгійська Вівчарка,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Belgium,https://uku.com.ua/plem_work/breed_fci/01.html,,
16,Староанглійська Вівчарка (Бобтейл),Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
17,Нівернський Грифон,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
19,Вандейський Грифон - Бріке,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
20,Ар’єзький Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
21,Гасконський Сентонжуа,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
22,Великий Блакитний Гасконський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
24,Пуатвен,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
25,Біллі,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
28,Артуазький Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
30,Порселен - Порцеляновий Собака,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
31,Малий Блакитний Гасконський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
32,Блакитний Гасконський Грифон,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
33,Великий Вандейський Басет Грифон,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
34,Артезіансько-Норманський Басет,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
35,Блакитний Гасконський Басет,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
36,Палевий Бретонський Басет,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
37,Португальський Водяний Собака,Ретривери - Спанієлі - Водяні Собаки,Водяні собаки,,Portugal,https://uku.com.ua/plem_work/breed_fci/08.html,,
38,Вельш Коргі Кардиган,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Скотогонні собаки (крім швейцарських скотогонних собак),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
39,Вельш Коргі Пемброк,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Скотогонні собаки (крім швейцарських скотогонних собак),,Great Britain,https://uku.com.ua/plem_work/breed_fci/01.html,,
40,Ірландський М’якошерстий Пшеничний Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Ireland,https://uku.com.ua/plem_work/breed_fci/03.html,,
41,Шарпланінак (Югославська Вівчарка),Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Serbia / Macedonia,https://uku.com.ua/plem_work/breed_fci/02.html,,
42,Ємтхунд,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Sweden,https://uku.com.ua/plem_work/breed_fci/05.html,,
43,Басенджі,Шпіци та собаки примітивного типу,Собаки примітивного типу,,Central Africa,https://uku.com.ua/plem_work/breed_fci/05.html,,
44,Босерон,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,France,https://uku.com.ua/plem_work/breed_fci/01.html,,
45,Бернський Зененхунд,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Швейцарські Гірські та Скотогонні Собаки,,Switzerland,https://uku.com.ua/plem_work/standard_ua/02/bern_sennenhund.html,,
46,Аппенцеплер Зененхунд,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Швейцарські Гірські та Скотогонні Собаки,,Switzerland,https://uku.com.ua/plem_work/standard_ua/02/app_sennenhund.html,,
47,Ентлебухер Зененхунд,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Швейцарські Гірські та Скотогонні Собаки,,Switzerland,https://uku.com.ua/plem_work/standard_ua/02/entleb_sennenhund.html,,
48,Карельський Ведмежий Собака,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Finland,https://uku.com.ua/plem_work/breed_fci/05.html,,
49,Фінський Шпіц,Шпіци та собаки примітивного типу,Північні Мисливські Собаки,,Finland,https://uku.com.ua/plem_work/breed_fci/05.html,,
50,Ньюфаундленд,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Canada,https://uku.com.ua/plem_work/breed_fci/02.html,,
51,Фінський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Finland,https://uku.com.ua/plem_work/breed_fci/06.html,,
52,Польський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Poland,https://uku.com.ua/plem_work/breed_fci/06.html,,
53,Комондор,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Hungary,https://uku.com.ua/plem_work/breed_fci/01.html,,
54,Кувас,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Hungary,https://uku.com.ua/plem_work/breed_fci/01.html,,
55,Пулі,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Hungary,https://uku.com.ua/plem_work/breed_fci/01.html,,
56,Пумі,Пастуші собаки (вівчарки) та скотогонні собаки (крім швейцарських скотогонних собак),Пастуші собаки (вівчарки),,Hungary,https://uku.com.ua/plem_work/breed_fci/01.html,,
57,Угорська Короткошерста Вижла,Лягаві Собаки,Континентальні Лягаві Собаки,,Hungary,https://uku.com.ua/plem_work/breed_fci/07.html,,
58,Великий Швейцарський Зененхунд,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Швейцарські Гірські та Скотогонні Собаки,,Switzerland,https://uku.com.ua/plem_work/standard_ua/02/gros_schw_sennenhund.html,,
59,Швейцарський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Switzerland,https://uku.com.ua/plem_work/breed_fci/06.html,,
60,Малий Швейцарський Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Switzerland,https://uku.com.ua/plem_work/breed_fci/06.html,,
61,Сенбернар,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Молоси,,Switzerland,https://uku.com.ua/plem_work/breed_fci/02.html,,
62,Штирський Грубошерстий Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Austria,https://uku.com.ua/plem_work/breed_fci/06.html,,
63,Австрійський Чорно-підпалий Гончак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Austria,https://uku.com.ua/plem_work/breed_fci/06.html,,
64,Австрійський Пінчер,Пінчери та шнауцери - Молоси та Швейцарські Гірські та Скотогонні собаки,Пінчери та Шнауцери,,Austria,https://uku.com.ua/plem_work/breed_fci/02.html,,
65,Мальтійська Болонка - Мальтезе,Собаки-компаньйони та декоративні собаки,Болонки та споріднені породи,,Central Mediterranean Basin,https://uku.com.ua/plem_work/breed_fci/09.html,,
66,Палевий Бретонський Грифон,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
67,Малий Вандейський Басет Грифон,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,France,https://uku.com.ua/plem_work/breed_fci/06.html,,
68,Тирольський Гончак - Тирольський Брак,Гончаки по кров’яному сліду та споріднені породи,Гончаки по кров’яному сліду,,Austria,https://uku.com.ua/plem_work/breed_fci/06.html,,
70,Лейкленд Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
71,Манчестерський Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
72,Норвіч Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
73,Шотландський Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
74,Сіліхем Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
75,Скай Тер’єр,Тер’єри,Тер’єри малого розміру,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
76,Стаффордширський Бультер’єр,Тер’єри,Тер’єри типу Буль,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
77,Континентальний Той Спанієль (Папійон та Фален),Собаки-компаньйони та декоративні собаки,"Континентальні Той Спанієлі, Російський Той і Празький Крисарик",,"Belgium, France",https://uku.com.ua/plem_work/breed_fci/09.html,,
78,Вельш Тер’єр,Тер’єри,Тер’єри великого та середнього розмірів,,Great Britain,https://uku.com.ua/plem_work/breed_fci/03.html,,
80,Брюссельський Грифон,Собаки-компаньйони та декоративні собаки,Малі Бельгійські Собаки,,Belgium,https://uku.com.ua/plem_work/breed_fci/09.html,,
